Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2020;MRS;Contêiner Cheio de 20 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;2.267;549.979
01/2020;MRS;Contêiner Cheio de 20 Pés - Perigoso;Eng. Neiva;SP;Conceiçãozinha;SP;5;1.213
01/2020;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Itatiaia;RJ;2.931;594.787
01/2020;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;MultiTerminais;RJ;1.526;303.504
01/2020;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Parque Industrial;MG;450;286.167
01/2020;MRS;Contêiner Cheio de 40 Pés;Arará;RJ;Prudente de Morais;MG;413;308.576
01/2020;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Boa Vista Velha;SP;807;146.154
01/2020;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Jundiaí;SP;1.705;219.772
01/2020;MRS;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;3.549;671.721
01/2020;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Eldorado;MG;42;25.701
01/2020;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Floriano;RJ;1.917;271.299
01/2020;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Parque Industrial;MG;27;16.495
01/2020;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;607;114.886
01/2020;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Cragea;SP;3.955;211.141
01/2020;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Edmar Alves;SP;3.313;551.992
01/2020;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Jundiaí;SP;2.635;361.158
01/2020;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Paulínia;SP;63;12.573
01/2020;MRS;Contêiner Cheio de 40 Pés;Cragea;SP;Conceiçãozinha;SP;189;10.089
01/2020;MRS;Contêiner Cheio de 40 Pés;Edmar Alves;SP;Conceiçãozinha;SP;25;4.165
01/2020;MRS;Contêiner Cheio de 40 Pés;Eldorado;MG;Arará;RJ;492;286.738
01/2020;MRS;Contêiner Cheio de 40 Pés;Eldorado;MG;Brisamar;RJ;151;83.372
01/2020;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Barnabé;SP;9.476;1.221.446
01/2020;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;11.702;1.603.898
01/2020;MRS;Contêiner Cheio de 40 Pés;MultiTerminais;RJ;Arará;RJ;661;131.465
01/2020;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Boa Vista Velha;SP;1.447;277.415
01/2020;MRS;Contêiner Cheio de 40 Pés;Suzano Novo;SP;Arará;RJ;962;448.519
01/2020;MRS;Contêiner Cheio de 40 Pés;Suzano Novo;SP;Barnabé;SP;1.637;91.627
01/2020;MRS;Contêiner Cheio de 40 Pés;Suzano Novo;SP;Conceiçãozinha;SP;6.733;431.827
01/2020;MRS;Contêiner Cheio de 40 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;727;176.372
01/2020;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Eldorado;MG;124;79.683
01/2020;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Itutinga;MG;28;17.380
01/2020;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Parque Industrial;MG;426;273.325
01/2020;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Sarzedo Novo;MG;51;31.134
01/2020;MRS;Contêiner Vazio de 20 Pés;Boa Vista Velha;SP;Conceiçãozinha;SP;140;26.497
01/2020;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Eldorado;MG;373;228.255
01/2020;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Itutinga;MG;46;27.142
01/2020;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Parque Industrial;MG;23;14.051
01/2020;MRS;Contêiner Vazio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;5;1.060
01/2020;MRS;Contêiner Vazio de 20 Pés;Dias Tavares;MG;Arará;RJ;5;2.930
01/2020;MRS;Contêiner Vazio de 20 Pés;Edmar Alves;SP;Conceiçãozinha;SP;14;2.297
01/2020;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Arará;RJ;14;8.159
01/2020;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;274;66.471
01/2020;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Arará;RJ;14;2.841
01/2020;MRS;Contêiner Vazio de 20 Pés;Prudente de Morais;MG;Arará;RJ;850;584.245
01/2020;MRS;Contêiner Vazio de 20 Pés;Santo André;SP;Eldorado;MG;48;44.488
01/2020;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Eldorado;MG;20;12.852
01/2020;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Parque Industrial;MG;3;1.924
01/2020;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Suzano Novo;SP;187;87.186
01/2020;MRS;Contêiner Vazio de 40 Pés;Barnabé;SP;Suzano Novo;SP;320;17.911
01/2020;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Eldorado;MG;10;6.119
01/2020;MRS;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Suzano Novo;SP;538;34.504
01/2020;MRS;Contêiner Vazio de 40 Pés;Curuputuba;SP;Conceiçãozinha;SP;24;5.092
01/2020;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Conceiçãozinha;SP;102;16.740
01/2020;MRS;Contêiner Vazio de 40 Pés;Eldorado;MG;Brisamar;RJ;14;7.728
01/2020;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;14;3.396
01/2020;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Arará;RJ;354;71.837
01/2020;MRS;Contêiner Vazio de 40 Pés;MultiTerminais;RJ;Arará;RJ;432;85.919
01/2020;MRS;Contêiner Vazio de 40 Pés;Parque Industrial;MG;Arará;RJ;24;13.962
01/2020;MRS;Contêiner Vazio de 40 Pés;Parque Industrial;MG;Brisamar;RJ;3;1.653
01/2020;MRS;Contêiner Vazio de 40 Pés;Prudente de Morais;MG;Arará;RJ;78;58.278
01/2020;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;94.109;11.198.594
01/2020;MRS;Coque;Curuputuba;SP;Ouro Branco;MG;22.055;13.273.206
01/2020;MRS;Coque;Porto Sudeste;RJ;Volta Redonda;RJ;12.674;1.482.807
01/2020;MRS;Coque;Sarzedo Novo;MG;Ouro Branco;MG;17.908;2.320.733
01/2020;MRS;Ferro Gusa;Dr. Joaquim Murtinho;MG;Arará;RJ;6.236;3.003.786
01/2020;MRS;Ferro Gusa;Parque Industrial;MG;Arará;RJ;9.305;5.413.654
01/2020;MRS;Ferro Gusa;Prudente de Morais;MG;Arará;RJ;37.648;25.877.240
01/2020;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;89.441;49.253.270
01/2020;MRS;Ferro Gusa;Sarzedo Novo;MG;Itaguai;RJ;2.538;1.340.094
01/2020;MRS;Minério de Ferro;Baia Sepetiba;RJ;Volta Redonda;RJ;128.443;15.284.203
01/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;166.479;85.191.798
01/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Brisamar;RJ;13.056;6.615.827
01/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Guaiba;RJ;36.926;19.712.834
01/2020;MRS;Minério de Ferro;Carlos Newlands;MG;Volta Redonda;RJ;14.008;5.501.375
01/2020;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;564.463;248.990.838
01/2020;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;347.821;112.038.361
01/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Baia Sepetiba;RJ;41.751;17.685.097
01/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Brisamar;RJ;15.744;6.590.202
01/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Dias Tavares;MG;12.851;6.763.494
01/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Porto Sudeste;RJ;1.733;730.606
01/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Siderúrgica do Atlântico;RJ;55.472;24.107.299
01/2020;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Volta Redonda;RJ;43.476;13.242.311
01/2020;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Baia Sepetiba;RJ;86.388;39.394.569
01/2020;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Brisamar;RJ;161.019;72.622.627
01/2020;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Guaiba;RJ;102.314;48.920.313
01/2020;MRS;Minério de Ferro;Olhos D Água;MG;Baia Sepetiba;RJ;129.620;71.418.934
01/2020;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;193.382;110.828.577
01/2020;MRS;Minério de Ferro;Olhos D Água;MG;Ouro Branco;MG;22.118;3.440.830
01/2020;MRS;Minério de Ferro;Olhos D Água;MG;Siderúrgica do Atlântico;RJ;148.427;83.414.044
01/2020;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;160.911;77.973.930
01/2020;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;318.337;161.300.721
01/2020;MRS;Minério de Ferro;Otavio Dapieve;MG;Siderúrgica do Atlântico;RJ;87.858;43.540.491
01/2020;MRS;Minério de Ferro;Ouro Branco;MG;Baia Sepetiba;RJ;28.648;13.338.336
01/2020;MRS;Minério de Ferro;Ouro Branco;MG;Guaiba;RJ;29.344;14.311.479
01/2020;MRS;Minério de Ferro;Ouro Branco;MG;Siderúrgica do Atlântico;RJ;177.078;84.394.312
01/2020;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;634.770;287.813.604
01/2020;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;198.450;104.862.766
01/2020;MRS;Minério de Ferro;Sarzedo;MG;Guaiba;RJ;53.462;29.432.381
01/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;97.820;51.356.673
01/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Brisamar;RJ;26.112;13.578.553
01/2020;MRS;Minério de Ferro;Sarzedo Novo;MG;Porto Sudeste;RJ;487.212;254.817.721
01/2020;MRS;Minério de Ferro;Viga;MG;Guaiba;RJ;201.545;92.507.542
01/2020;MRS;Minério de Ferro;Viga;MG;Ouro Branco;MG;15.044;432.093
01/2020;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Carlos Newlands;MG;Dias Tavares;MG;5.940;3.649.791
01/2020;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Dr. Joaquim Murtinho;MG;Ouro Branco;MG;26.305;251.870
01/2020;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Porto Sudeste;RJ;Siderúrgica do Atlântico;RJ;39.009;741.171
01/2020;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;1.680;243.675
01/2020;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Ouro Branco;MG;72;33.795
01/2020;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Volta Redonda;RJ;450;51.298
01/2020;MRS;Outras - Carga Geral Não Conteinerizada;Manoel Feio;SP;Volta Redonda;RJ;360;111.399
01/2020;MRS;Outras - Carga Geral Não Conteinerizada;São Bento;SP;Volta Redonda;RJ;60;17.337
01/2020;MRS;Outros Graneis Minerais;Arará;RJ;Terminal Paraibuna de Metais;MG;568;167.154
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Boa Vista Velha;SP;7.016;5.550.637
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;São Caetano do Sul;SP;353;241.847
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Usiminas;SP;5.224;2.812.596
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Manoel Feio;SP;Paulínia;SP;780;122.591
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Caçapava;SP;1.512;811.508
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Itaguai;RJ;1.008;472.342
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Parque Industrial;MG;6.552;1.052.998
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Paulínia;SP;6.048;4.769.827
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Bento;SP;24.631;15.082.743
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Caetano do Sul;SP;5.328;3.582.189
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Parque Industrial;MG;Boa Vista Velha;SP;5.122;4.450.469
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Ipiranga;SP;516;27.168
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;São Caetano do Sul;SP;443;21.469
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Utinga;SP;10.983;492.686
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Volta Redonda;RJ;129;47.885
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Manoel Feio;SP;780;241.366
01/2020;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Paulínia;SP;4.373;2.039.043
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Brisamar;RJ;Volta Redonda;RJ;300;34.198
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Floriano;RJ;Brisamar;RJ;10.458;1.480.047
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Barbará;RJ;13.362;4.733.595
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Cruzeiro;SP;1.421;630.487
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Ipiranga;SP;5.684;3.870.405
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Manoel Feio;SP;5.299;3.421.188
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Usiminas;SP;886;477.021
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Utinga;SP;74;50.965
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Cruzeiro;SP;3.036;1.114.576
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Ipiranga;SP;1.116;58.760
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Usiminas;SP;195;32.466
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;São Bento;SP;Ouro Branco;MG;720;440.890
01/2020;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;27.385;3.121.780
01/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Eldorado;MG;3.661;1.278.186
01/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;São Bento;SP;1.073;758.906
01/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;Caçapava;SP;444;148.877
01/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;São Bento;SP;2.208;907.368
01/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Brisamar;RJ;3.248;1.496.009
01/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;14.782;7.933.675
01/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;4.465;2.092.272
01/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Parque Industrial;MG;144;23.142
01/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;São Bento;SP;1.800;1.102.226
01/2020;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Dias Tavares;MG;2.880;671.938
01/2020;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Parque Industrial;MG;1.582;550.751
01/2020;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Caçapava;SP;583;195.485
01/2020;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Parque Industrial;MG;506;313.185
01/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Curuputuba;SP;4.835;2.464.514
01/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Floriano;RJ;1.836;667.775
01/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Manoel Feio;SP;17.125;11.056.396
01/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Piaçaguera;SP;3.377;2.388.848
01/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;São Caetano do Sul;SP;74;52.415
01/2020;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Utinga;SP;11.147;7.677.205
01/2020;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Mogi das Cruzes;SP;428;9.865
01/2020;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;São Caetano do Sul;SP;3.032;119.736
01/2020;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Brisamar;RJ;1.440;663.255
01/2020;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Caçapava;SP;8.110;4.352.734
01/2020;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Parque Industrial;MG;3.316;532.927
01/2020;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;São Caetano do Sul;SP;1.878;1.262.640
01/2020;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;2.041;126.050
01/2020;MRS;Prd. Siderúrgicos - Outros;Pinheirinho;SP;Saudade;RJ;432;125.613
01/2020;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;Lafaiete Bandeira;MG;6.357;4.640.743
01/2020;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Pinheirinho;SP;1.152;334.969
01/2020;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Lafaiete Bandeira;MG;1.918;938.632
01/2020;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Piaçaguera;SP;80.987;40.590.603
01/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;1.738;251.424
01/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Cruzeiro;SP;5.674;610.000
01/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;2.426;1.384.877
01/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Floriano;RJ;7.278;200.341
01/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Manoel Feio;SP;55.885;17.293.277
01/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Mogi das Cruzes;SP;7.150;2.377.339
01/2020;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Bento;SP;8.505;2.457.519
01/2020;MRS;Prd. Siderúrgicos - Placa;Caçapava;SP;Itaguai;RJ;940;315.191
01/2020;MRS;Prd. Siderúrgicos - Placa;Cel. João Carlos Guedes;MG;Barreiro;MG;22.087;2.835.308
01/2020;MRS;Prd. Siderúrgicos - Placa;Dias Tavares;MG;Parque Industrial;MG;1.861;647.881
01/2020;MRS;Prd. Siderúrgicos - Placa;Lafaiete Bandeira;MG;Manoel Feio;SP;673;434.508
01/2020;MRS;Prd. Siderúrgicos - Placa;Lafaiete Bandeira;MG;São Caetano do Sul;SP;215;147.300
01/2020;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Caçapava;SP;13.737;7.372.811
01/2020;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;32.047;15.017.031
01/2020;MRS;Prd. Siderúrgicos - Placa;Parque Industrial;MG;Itaguai;RJ;1.008;563.607
01/2020;MRS;Prd. Siderúrgicos - Placa;Siderúrgica do Atlântico;RJ;Volta Redonda;RJ;29.670;3.856.981
01/2020;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Arará;RJ;13.451;6.042.888
01/2020;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Barreiro;MG;4.395;564.186
01/2020;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Brisamar;RJ;321;134.365
01/2020;MRS;Prd. Siderúrgicos - Tubos;Curuputuba;SP;Arará;RJ;1.138;362.113
01/2020;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;Manoel Feio;SP;644;528.250
01/2020;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Eldorado;MG;1.009;575.985
01/2020;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Manoel Feio;SP;5.674;1.755.785
01/2020;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;São Bento;SP;2.380;687.701
01/2020;MRS;Sucata;Eldorado;MG;Brisamar;RJ;241;133.064
01/2020;MRS;Sucata;Mogi das Cruzes;SP;Volta Redonda;RJ;180;59.849
01/2020;MRS;Veículos;Parque Industrial;MG;Piaçaguera;SP;190;148.703
01/2020;RMN;Álcool;Chapadao do Sul;MS;Replan;SP;62.101;58.479.510
01/2020;RMN;Álcool;Rondonópolis;MT;Replan;SP;1.156;1.606.429
01/2020;RMN;Álcool;T. Olacyr F. Morais;MS;Replan;SP;1.869;1.968.539
01/2020;RMN;Celulose;Aparecida do Taboado;MS;Santos;SP;152.328;141.266.244
01/2020;RMN;Contêiner Cheio de 20 Pés;Rondonópolis;MT;Cubatão;SP;2.365;3.850.416
01/2020;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Boa Vista Nova;SP;175;239.777
01/2020;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;12.240;16.754.882
01/2020;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Cubatão;SP;59.595;97.031.681
01/2020;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Tutóia;SP;7.678;8.954.206
01/2020;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Nova;SP;223;305.546
01/2020;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Cubatão;SP;4;6.525
01/2020;RMN;Farelo de Milho;Alto Araguaia;MT;Santos;SP;12.996;18.215.205
01/2020;RMN;Farelo de Soja;Alto Araguaia;MT;Conceiçãozinha;SP;99.729;140.661.591
01/2020;RMN;Farelo de Soja;Alto Araguaia;MT;Santos;SP;145.374;203.741.905
01/2020;RMN;Farelo de Soja;Rondonópolis;MT;Conceiçãozinha;SP;35.909;59.077.450
01/2020;RMN;Farelo de Soja;Rondonópolis;MT;Santos;SP;39.774;65.262.453
01/2020;RMN;Grãos - Milho;Rondonópolis;MT;Conceiçãozinha;SP;22.234;36.649.404
01/2020;RMN;Grãos - Milho;Rondonópolis;MT;Santos;SP;38.009;62.367.938
01/2020;RMN;Óleo Diesel;Rondonópolis;MT;Replan;SP;14.392;20.034.155
01/2020;RMN;Soja;Alto Araguaia;MT;Conceiçãozinha;SP;7.565;10.678.760
01/2020;RMN;Soja;Alto Araguaia;MT;Santos;SP;7.775;10.883.491
01/2020;RMN;Soja;Chapadao do Sul;MS;Santos;SP;7.231;8.614.638
01/2020;RMN;Soja;Itiquira;MT;Conceiçãozinha;SP;7.469;11.374.416
01/2020;RMN;Soja;Rondonópolis;MT;Conceiçãozinha;SP;323.904;533.550.775
01/2020;RMN;Soja;Rondonópolis;MT;Santos;SP;344.369;565.167.086
01/2020;RMO;Celulose;Jupia;MS;Cubatão;SP;9.900;8.761.331
01/2020;RMO;Celulose;Jupia;MS;Santos;SP;47.008;42.177.034
01/2020;RMO;Manganês;Urucum;MS;Ladário;MS;39.246;1.065.842
01/2020;RMO;Minério de Ferro;Antônio Maria Coelho;MS;Porto Esperança;MS;73.825;3.431.016
01/2020;RMO;Minério de Ferro;Urucum;MS;Ladário;MS;8.928;242.466
01/2020;RMO;Prd. Siderúrgicos - Outros;Bauru;SP;Ladário;MS;6.817;8.866.885
01/2020;RMP;Açúcar;Boa Vista Velha;SP;Santos;SP;54.823;14.882.682
01/2020;RMP;Açúcar;Fernandopolis;SP;Santos;SP;40.223;32.560.364
01/2020;RMP;Açúcar;Pradopolis;SP;Santos;SP;93.199;50.277.778
01/2020;RMP;Açúcar;Rio Preto Paulista;SP;Santos;SP;34.556;23.234.587
01/2020;RMP;Açúcar;Votuporanga;SP;Santos;SP;41.022;31.773.179
01/2020;RMP;Adubo Orgânico a Granel;Conceiçãozinha;SP;Rondonópolis;MT;60.234;99.398.197
01/2020;RMP;Adubo Orgânico a Granel;Cubatão;SP;Rondonópolis;MT;18.843;30.696.832
01/2020;RMP;Álcool;Rio Preto Paulista;SP;Replan;SP;3.221;1.352.478
01/2020;RMP;Cloreto de Potássio;Conceiçãozinha;SP;Rondonópolis;MT;29.969;49.358.759
01/2020;RMP;Contêiner Cheio de 20 Pés;Tutóia;SP;Conceiçãozinha;SP;549;263.947
01/2020;RMP;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;6.225;8.521.170
01/2020;RMP;Contêiner Cheio de 40 Pés;Cubatão;SP;Rondonópolis;MT;3.054;4.972.164
01/2020;RMP;Contêiner Cheio de 40 Pés;Tutóia;SP;Conceiçãozinha;SP;12.712;6.111.649
01/2020;RMP;Contêiner Vazio de 20 Pés;Cubatão;SP;Rondonópolis;MT;337;549.788
01/2020;RMP;Contêiner Vazio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;828;1.133.418
01/2020;RMP;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Tutóia;SP;1.542;741.359
01/2020;RMP;Contêiner Vazio de 40 Pés;Cubatão;SP;Boa Vista Nova;SP;385;99.610
01/2020;RMP;Contêiner Vazio de 40 Pés;Cubatão;SP;Rondonópolis;MT;8.176;13.338.489
01/2020;RMP;Contêiner Vazio de 40 Pés;Tutóia;SP;Rondonópolis;MT;878;1.022.361
01/2020;RMP;Gasolina;Replan;SP;Rio Preto Paulista;SP;3.177;1.340.104
01/2020;RMP;Gasolina;Replan;SP;Rondonópolis;MT;6.159;8.553.791
01/2020;RMP;Gasolina;Replan;SP;T. Olacyr F. Morais;MS;1.262;1.333.422
01/2020;RMP;Gasolina;Replan;SP;Triagem Paulista;SP;193;58.733
01/2020;RMP;Óleo Diesel;Replan;SP;Rio Preto Paulista;SP;13.231;5.616.311
01/2020;RMP;Óleo Diesel;Replan;SP;Rondonópolis;MT;67.261;93.549.359
