Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
01/2022;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Boa Vista Velha;SP;225;40.749
01/2022;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Cragea;SP;351;15.873
01/2022;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Curuputuba;SP;1.014;206.864
01/2022;MRS;Contêiner Cheio de 40 Pés;Barnabé;SP;Jundiaí;SP;2.509;323.407
01/2022;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Floriano;RJ;3.830;542.033
01/2022;MRS;Contêiner Cheio de 40 Pés;Brisamar;RJ;Itatiaia;RJ;987;170.023
01/2022;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Água Branca;SP;269;22.171
01/2022;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Boa Vista Velha;SP;598;113.184
01/2022;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Cragea;SP;1.672;89.261
01/2022;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Curuputuba;SP;4.965;1.053.429
01/2022;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Dias Tavares;MG;6;3.644
01/2022;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Jundiaí;SP;4.086;560.034
01/2022;MRS;Contêiner Cheio de 40 Pés;Conceiçãozinha;SP;Suzano Novo;SP;1.154;74.012
01/2022;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Barnabé;SP;857;110.466
01/2022;MRS;Contêiner Cheio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;12.414;1.701.486
01/2022;MRS;Contêiner Cheio de 40 Pés;MultiTerminais;RJ;Arará;RJ;491;97.654
01/2022;MRS;Contêiner Cheio de 40 Pés;MultiTerminais;RJ;Brisamar;RJ;7;1.177
01/2022;MRS;Contêiner Cheio de 40 Pés;Santos;SP;Cragea;SP;2.031;113.396
01/2022;MRS;Contêiner Cheio de 40 Pés - Perigoso;Conceiçãozinha;SP;Eng. Neiva;SP;1.406;341.098
01/2022;MRS;Contêiner Vazio de 20 Pés;Arará;RJ;Parque Industrial;MG;120;76.993
01/2022;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Eldorado;MG;58;35.492
01/2022;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Itutinga;MG;260;153.413
01/2022;MRS;Contêiner Vazio de 20 Pés;Brisamar;RJ;Parque Industrial;MG;23;14.051
01/2022;MRS;Contêiner Vazio de 20 Pés;Conceiçãozinha;SP;Curuputuba;SP;430;91.233
01/2022;MRS;Contêiner Vazio de 20 Pés;Curuputuba;SP;Conceiçãozinha;SP;23;4.879
01/2022;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Arará;RJ;150;87.419
01/2022;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Conceiçãozinha;SP;5;4.003
01/2022;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;364;88.306
01/2022;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Arará;RJ;9;1.826
01/2022;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Eldorado;MG;14;8.996
01/2022;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Jundiaí;SP;14;7.663
01/2022;MRS;Contêiner Vazio de 40 Pés;Conceiçãozinha;SP;Jundiaí;SP;136;18.640
01/2022;MRS;Contêiner Vazio de 40 Pés;Curuputuba;SP;Conceiçãozinha;SP;884;187.559
01/2022;MRS;Contêiner Vazio de 40 Pés;Dias Tavares;MG;Conceiçãozinha;SP;3;2.412
01/2022;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Arará;RJ;214;78.377
01/2022;MRS;Contêiner Vazio de 40 Pés;Eldorado;MG;Arará;RJ;3;1.748
01/2022;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;275;66.715
01/2022;MRS;Contêiner Vazio de 40 Pés;Floriano;RJ;Brisamar;RJ;14;1.981
01/2022;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Arará;RJ;357;72.446
01/2022;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Brisamar;RJ;262;45.132
01/2022;MRS;Contêiner Vazio de 40 Pés;MultiTerminais;RJ;Arará;RJ;75;14.916
01/2022;MRS;Contêiner Vazio de 40 Pés;Prudente de Morais;MG;Arará;RJ;17;11.684
01/2022;MRS;Contêiner Vazio de 40 Pés;Suzano Novo;SP;Conceiçãozinha;SP;228;14.623
01/2022;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;114.159;13.584.464
01/2022;MRS;Coque;Curuputuba;SP;Ouro Branco;MG;18.086;10.884.570
01/2022;MRS;Coque;Curuputuba;SP;Vespasiano;MG;2.870;2.308.125
01/2022;MRS;Demais Produtos;Suzano Novo;SP;Dr. Joaquim Murtinho;MG;11.050;7.021.136
01/2022;MRS;Enxofre;Conceiçãozinha;SP;Várzea Paulista;SP;4.665;615.462
01/2022;MRS;Escória;Porto Sudeste;RJ;Curuputuba;SP;2.902;843.132
01/2022;MRS;Escória;Siderúrgica do Atlântico;RJ;São Bento;SP;7.870;3.297.105
01/2022;MRS;Ferro Gusa;Prudente de Morais;MG;Arará;RJ;20.949;14.399.226
01/2022;MRS;Ferro Gusa;Prudente de Morais;MG;Barreiro;MG;316;34.673
01/2022;MRS;Ferro Gusa;São Bento;SP;Arará;RJ;14.703;6.375.411
01/2022;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;49.296;27.146.263
01/2022;MRS;Ferro Gusa;Sarzedo Novo;MG;Volta Redonda;RJ;2.250;913.536
01/2022;MRS;Minério de Ferro;Baia Sepetiba;RJ;Volta Redonda;RJ;72.818;8.665.050
01/2022;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;96.533;49.398.542
01/2022;MRS;Minério de Ferro;Carlos Newlands;MG;Brisamar;RJ;184.963;93.725.745
01/2022;MRS;Minério de Ferro;Carlos Newlands;MG;Guaiba;RJ;107.777;57.536.428
01/2022;MRS;Minério de Ferro;Carlos Newlands;MG;Porto Sudeste;RJ;13.927;7.098.967
01/2022;MRS;Minério de Ferro;Carlos Newlands;MG;Siderúrgica do Atlântico;RJ;72.152;37.715.798
01/2022;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;629.257;277.572.184
01/2022;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;369.469;119.011.506
01/2022;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Baia Sepetiba;RJ;65.724;27.839.700
01/2022;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Brisamar;RJ;30.546;12.786.097
01/2022;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Dias Tavares;MG;20.266;10.666.016
01/2022;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Guaiba;RJ;13.376;5.961.750
01/2022;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Porto Sudeste;RJ;13.056;5.504.213
01/2022;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Volta Redonda;RJ;41.829;12.740.653
01/2022;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Baia Sepetiba;RJ;57.938;26.420.828
01/2022;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Brisamar;RJ;157.458;71.016.549
01/2022;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Guaiba;RJ;29.563;14.135.223
01/2022;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Porto Sudeste;RJ;114.646;52.051.461
01/2022;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Siderúrgica do Atlântico;RJ;13.082;6.109.542
01/2022;MRS;Minério de Ferro;Itutinga;MG;Baia Sepetiba;RJ;2.086;679.564
01/2022;MRS;Minério de Ferro;Itutinga;MG;Siderúrgica do Atlântico;RJ;83.819;28.228.059
01/2022;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;43.685;25.036.179
01/2022;MRS;Minério de Ferro;Olhos D Água;MG;Siderúrgica do Atlântico;RJ;29.341;16.489.260
01/2022;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;354.257;171.665.148
01/2022;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;498.621;252.650.263
01/2022;MRS;Minério de Ferro;Otavio Dapieve;MG;Siderúrgica do Atlântico;RJ;93.467;46.320.188
01/2022;MRS;Minério de Ferro;Otavio Dapieve;MG;Volta Redonda;RJ;12.127;4.433.412
01/2022;MRS;Minério de Ferro;Ouro Branco;MG;Guaiba;RJ;12.533;6.112.519
01/2022;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;535.278;242.702.538
01/2022;MRS;Minério de Ferro;Pires;MG;Guaiba;RJ;160.669;76.403.572
01/2022;MRS;Minério de Ferro;Pires;MG;Siderúrgica do Atlântico;RJ;161.547;75.024.688
01/2022;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;73.450;38.811.640
01/2022;MRS;Minério de Ferro;Sarzedo;MG;Brisamar;RJ;110.136;57.646.172
01/2022;MRS;Minério de Ferro;Sarzedo;MG;Guaiba;RJ;44.195;24.330.629
01/2022;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;56.275;29.545.050
01/2022;MRS;Minério de Ferro;Sarzedo Novo;MG;Brisamar;RJ;135.270;70.342.023
01/2022;MRS;Minério de Ferro;Sarzedo Novo;MG;Guaiba;RJ;28.424;15.551.679
01/2022;MRS;Minério de Ferro;Sarzedo Novo;MG;Porto Sudeste;RJ;351.657;183.920.828
01/2022;MRS;Minério de Ferro;Suzano Novo;SP;Siderúrgica do Atlântico;RJ;96.034;43.366.073
01/2022;MRS;Minério de Ferro;Viga;MG;Guaiba;RJ;235.052;107.886.987
01/2022;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Itaguai;RJ;Pires;MG;26.971;12.309.941
01/2022;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Otavio Dapieve;MG;Ouro Branco;MG;12.920;1.265.320
01/2022;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Viga;MG;Ouro Branco;MG;16.622;477.417
01/2022;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;1.679;243.530
01/2022;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Volta Redonda;RJ;330;37.618
01/2022;MRS;Outros Graneis Minerais;Arará;RJ;Dias Tavares;MG;3.066;899.794
01/2022;MRS;Outros Graneis Minerais;Arará;RJ;Terminal Paraibuna de Metais;MG;10.814;3.182.408
01/2022;MRS;Outros Graneis Minerais;Dias Tavares;MG;Prudente de Morais;MG;5.170;2.345.535
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Boa Vista Velha;SP;5.791;4.581.491
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Usiminas;SP;1.402;754.835
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Manoel Feio;SP;Paulínia;SP;1.426;224.122
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Ipiranga;SP;2.620;1.750.534
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Itaguai;RJ;888;416.111
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Parque Industrial;MG;9.183;1.475.836
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Bento;SP;19.272;11.801.169
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Caetano do Sul;SP;3.552;2.388.126
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Parque Industrial;MG;Boa Vista Velha;SP;1.077;935.797
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Barbará;RJ;1.195;434.481
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Ipiranga;SP;1.958;103.094
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;São Caetano do Sul;SP;261;12.648
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Utinga;SP;13.765;617.484
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;873;300.962
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Manoel Feio;SP;140;43.322
01/2022;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Paulínia;SP;2.149;999.852
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Brisamar;RJ;Volta Redonda;RJ;257;29.296
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Eldorado;MG;Ipiranga;SP;724;550.010
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Floriano;RJ;Brisamar;RJ;7.445;1.053.637
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Itaguai;RJ;Floriano;RJ;1.500;224.284
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Barbará;RJ;436;154.456
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Cruzeiro;SP;573;254.236
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Ipiranga;SP;4.087;2.782.960
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Manoel Feio;SP;1.329;858.040
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Nova Granja;MG;Barbará;RJ;1.001;498.494
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Barbará;RJ;1.941;838.532
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Cruzeiro;SP;2.374;1.237.912
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Ipiranga;SP;209;11.004
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Paulínia;SP;1.355;367.200
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Replan;SP;1.261;241.738
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Usiminas;SP;2.304;383.606
01/2022;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;31.518;3.592.925
01/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Arará;RJ;7.247;2.126.813
01/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Caçapava;SP;1.017;642.377
01/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Eldorado;MG;1.851;646.250
01/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;São Bento;SP;73;29.999
01/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;17.727;9.514.293
01/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;3.947;1.849.540
01/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Pinheirinho;SP;6.823;4.269.628
01/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;São Bento;SP;408;249.837
01/2022;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Dias Tavares;MG;360;83.992
01/2022;MRS;Prd. Siderúrgicos - Outros;Barbará;RJ;Manoel Feio;SP;2.197;668.584
01/2022;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Parque Industrial;MG;2.234;777.735
01/2022;MRS;Prd. Siderúrgicos - Outros;Eng. Cesar de Souza;SP;Pedrasil;SP;548;93.321
01/2022;MRS;Prd. Siderúrgicos - Outros;Floriano;RJ;Manoel Feio;SP;120;33.830
01/2022;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Caçapava;SP;7.539;2.527.901
01/2022;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Parque Industrial;MG;708;438.212
01/2022;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;São Bento;SP;291;119.585
01/2022;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Floriano;RJ;742;269.874
01/2022;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Manoel Feio;SP;942;608.182
01/2022;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Piaçaguera;SP;1.898;1.342.622
01/2022;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Utinga;SP;1.743;1.200.445
01/2022;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Mogi das Cruzes;SP;1.933;44.557
01/2022;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Volta Redonda;RJ;2.356;729.050
01/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Arará;RJ;1.361;668.606
01/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Brisamar;RJ;16.104;7.417.405
01/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Caçapava;SP;6.269;3.364.647
01/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Eng. Cesar de Souza;SP;477;315.424
01/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Ipiranga;SP;345;230.509
01/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Itutinga;MG;7.930;1.108.772
01/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Manoel Feio;SP;4.518;2.859.180
01/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Parque Industrial;MG;4.446;714.534
01/2022;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;São Caetano do Sul;SP;1.869;1.256.590
01/2022;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;4.602;284.214
01/2022;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;Lafaiete Bandeira;MG;8;5.840
01/2022;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Eldorado;MG;1.080;460.661
01/2022;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Pinheirinho;SP;1.368;397.776
01/2022;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Piaçaguera;SP;61.267;30.706.959
01/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;684;98.949
01/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Barbará;RJ;5.612;28.772
01/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Brisamar;RJ;1.366;155.718
01/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Cruzeiro;SP;1.297;139.437
01/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;763;435.557
01/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Floriano;RJ;60;1.651
01/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Manoel Feio;SP;39.435;12.202.924
01/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Mogi das Cruzes;SP;426;141.642
01/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Bento;SP;23.144;6.687.458
01/2022;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Caetano do Sul;SP;995;347.190
01/2022;MRS;Prd. Siderúrgicos - Placa;Cel. João Carlos Guedes;MG;Barreiro;MG;14.574;1.870.864
01/2022;MRS;Prd. Siderúrgicos - Placa;Curuputuba;SP;Barnabé;SP;1.344;274.186
01/2022;MRS;Prd. Siderúrgicos - Placa;Eldorado;MG;Itaguai;RJ;5.252;2.941.823
01/2022;MRS;Prd. Siderúrgicos - Placa;Floriano;RJ;Lafaiete Bandeira;MG;918;432.204
01/2022;MRS;Prd. Siderúrgicos - Placa;Floriano;RJ;Parque Industrial;MG;1.194;713.265
01/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Caçapava;SP;10.624;5.702.027
01/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Curuputuba;SP;911;452.709
01/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;11.790;5.524.723
01/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Manoel Feio;SP;1.096;693.594
01/2022;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Roseira;SP;7.354;3.581.044
01/2022;MRS;Prd. Siderúrgicos - Placa;Pedrasil;SP;Arará;RJ;1.265;394.979
01/2022;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Curuputuba;SP;1.112;648.627
01/2022;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Arará;RJ;11.011;4.946.713
01/2022;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Barreiro;MG;796;102.182
01/2022;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Curuputuba;SP;100;45.492
01/2022;MRS;Prd. Siderúrgicos - Tubos;Curuputuba;SP;Arará;RJ;2.111;671.724
01/2022;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;Manoel Feio;SP;870;713.629
01/2022;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Eldorado;MG;709;404.731
01/2022;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Manoel Feio;SP;5.814;1.799.107
01/2022;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;São Bento;SP;3.300;953.535
01/2022;RMC;Farelo de Soja;Rio Verde;GO;Santos;SP;20.175;24.462.327
01/2022;RMC;Grãos - Milho;Rio Verde;GO;Conceiçãozinha;SP;56.613;69.020.867
01/2022;RMC;Grãos - Milho;Rio Verde;GO;Santos;SP;26.135;31.688.862
01/2022;RMC;Grãos - Milho;São Simão;GO;Conceiçãozinha;SP;27.643;27.530.462
01/2022;RMC;Grãos - Milho;São Simão;GO;Santos;SP;19.359;19.151.197
01/2022;RMC;Soja;Rio Verde;GO;Conceiçãozinha;SP;34.423;41.967.482
01/2022;RMC;Soja;Rio Verde;GO;Estação TUF;SP;869;1.046.302
01/2022;RMC;Soja;Rio Verde;GO;Santos;SP;46.259;56.089.354
01/2022;RMC;Soja;São Simão;GO;Estação TUF;SP;2.777;2.723.651
01/2022;RMN;Álcool;Chapadao do Sul;MS;Replan;SP;54.728;51.525.804
01/2022;RMN;Álcool;Rondonópolis;MT;Replan;SP;69.148;96.222.389
01/2022;RMN;Álcool;T. Olacyr F. Morais;MS;Replan;SP;4.191;4.413.054
01/2022;RMN;Celulose;Aparecida do Taboado;MS;Barnabé;SP;177.936;164.925.675
01/2022;RMN;Contêiner cheio 53 pés;Rondonópolis;MT;Boa Vista Nova;SP;147;201.982
01/2022;RMN;Contêiner Cheio de 20 Pés;Rondonópolis;MT;Cubatão;SP;1.092;1.777.866
01/2022;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;39.226;53.695.018
01/2022;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Cubatão;SP;51.873;84.453.548
01/2022;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Tutóia;SP;8.025;9.358.883
01/2022;RMN;Contêiner vazio 53 pés;Rondonópolis;MT;Boa Vista Nova;SP;63;86.325
01/2022;RMN;Contêiner Vazio de 20 Pés;Rondonópolis;MT;Cubatão;SP;25;40.701
01/2022;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Nova;SP;22;30.143
01/2022;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;7;9.582
01/2022;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Cubatão;SP;147;239.818
01/2022;RMN;Farelo de Soja;Alto Araguaia;MT;Santos;SP;64.812;90.789.297
01/2022;RMN;Farelo de Soja;Rondonópolis;MT;Conceiçãozinha;SP;114.979;189.313.427
01/2022;RMN;Farelo de Soja;Rondonópolis;MT;Santos;SP;209.159;343.202.851
01/2022;RMN;Grãos - Milho;Alto Araguaia;MT;Santos;SP;6.013;8.425.891
01/2022;RMN;Grãos - Milho;Chapadao do Sul;MS;Santos;SP;1.395;1.662.252
01/2022;RMN;Grãos - Milho;Itiquira;MT;Conceiçãozinha;SP;34.740;52.855.651
01/2022;RMN;Grãos - Milho;Itiquira;MT;Estação TUF;SP;7.561;11.395.520
01/2022;RMN;Grãos - Milho;Itiquira;MT;Santos;SP;59.001;89.408.606
01/2022;RMN;Grãos - Milho;Rondonópolis;MT;Conceiçãozinha;SP;141.072;232.397.044
01/2022;RMN;Grãos - Milho;Rondonópolis;MT;Estação TUF;SP;4.250;6.951.811
01/2022;RMN;Grãos - Milho;Rondonópolis;MT;Santos;SP;299.512;491.899.844
01/2022;RMN;Óleo Diesel;Rondonópolis;MT;Replan;SP;1.032;1.437.187
01/2022;RMN;Soja;Chapadao do Sul;MS;Conceiçãozinha;SP;8.132;9.744.103
01/2022;RMN;Soja;Chapadao do Sul;MS;Santos;SP;7.419;8.840.324
01/2022;RMN;Soja;Itiquira;MT;Conceiçãozinha;SP;7.692;11.707.229
01/2022;RMN;Soja;Itiquira;MT;Santos;SP;14.142;21.439.348
01/2022;RMN;Soja;Rondonópolis;MT;Conceiçãozinha;SP;289.322;476.663.042
01/2022;RMN;Soja;Rondonópolis;MT;Estação TUF;SP;40.090;65.576.050
01/2022;RMN;Soja;Rondonópolis;MT;Santos;SP;409.098;672.065.452
01/2022;RMO;Celulose;Jupia;MS;Barnabé;SP;2.796;2.504.463
01/2022;RMO;Minério de Ferro;Antônio Maria Coelho;MS;Porto Esperança;MS;145.253;6.750.633
01/2022;RMO;Prd. Siderúrgicos - Outros;Bauru;SP;Ladário;MS;5.874;7.640.323
01/2022;RMP;Açúcar;Boa Vista Nova;SP;Santos;SP;32.602;8.834.356
01/2022;RMP;Açúcar;Boa Vista Velha;SP;Santos;SP;21.751;5.904.699
01/2022;RMP;Açúcar;Fernandopolis;SP;Santos;SP;39.142;31.655.569
01/2022;RMP;Açúcar;Pradopolis;SP;Santos;SP;30.375;16.386.307
01/2022;RMP;Açúcar;Rio Preto Paulista;SP;Santos;SP;38.801;26.074.102
01/2022;RMP;Açúcar;Votuporanga;SP;Santos;SP;31.344;24.277.181
01/2022;RMP;Adubo Orgânico a Granel;Conceiçãozinha;SP;Rondonópolis;MT;60.431;99.668.004
01/2022;RMP;Adubo Orgânico a Granel;Cubatão;SP;Rondonópolis;MT;28.979;47.292.276
01/2022;RMP;Cloreto de Potássio;Conceiçãozinha;SP;Rondonópolis;MT;51.087;84.140.498
01/2022;RMP;Cloreto de Potássio;Cubatão;SP;Rondonópolis;MT;3.504;5.704.802
01/2022;RMP;Cloreto de Potássio;Estação TUF;SP;Rondonópolis;MT;11.105;18.164.681
01/2022;RMP;Contêiner cheio 53 pés;Boa Vista Nova;SP;Rondonópolis;MT;253;347.629
01/2022;RMP;Contêiner Cheio de 20 Pés;Boa Vista Nova;SP;Rondonópolis;MT;37;50.839
