Mes_Ano;Ferrovia;Mercadoria_ANTT;Estacao_Origem;UF_Origem;Estacao_Destino;UF_Destino;TU;TKU
09/2021;MRS;Contêiner Vazio de 20 Pés;Eldorado;MG;Arará;RJ;44;25.643
09/2021;MRS;Contêiner Vazio de 20 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;252;61.134
09/2021;MRS;Contêiner Vazio de 20 Pés;Itatiaia;RJ;Arará;RJ;2;405
09/2021;MRS;Contêiner Vazio de 20 Pés;Jundiaí;SP;Conceiçãozinha;SP;101;13.843
09/2021;MRS;Contêiner Vazio de 20 Pés;Parque Industrial;MG;Arará;RJ;7;4.072
09/2021;MRS;Contêiner Vazio de 20 Pés;Prudente de Morais;MG;Arará;RJ;1.500;1.031.020
09/2021;MRS;Contêiner Vazio de 40 Pés;Arará;RJ;Eldorado;MG;37;23.776
09/2021;MRS;Contêiner Vazio de 40 Pés;Brisamar;RJ;Eldorado;MG;34;20.806
09/2021;MRS;Contêiner Vazio de 40 Pés;Curuputuba;SP;Conceiçãozinha;SP;1.204;255.453
09/2021;MRS;Contêiner Vazio de 40 Pés;Edmar Alves;SP;Arará;RJ;167;61.164
09/2021;MRS;Contêiner Vazio de 40 Pés;Eldorado;MG;Arará;RJ;91;53.034
09/2021;MRS;Contêiner Vazio de 40 Pés;Eng. Neiva;SP;Conceiçãozinha;SP;214;51.917
09/2021;MRS;Contêiner Vazio de 40 Pés;Floriano;RJ;Brisamar;RJ;286;40.475
09/2021;MRS;Contêiner Vazio de 40 Pés;Itatiaia;RJ;Arará;RJ;646;131.092
09/2021;MRS;Contêiner Vazio de 40 Pés;Jundiaí;SP;Barnabé;SP;333;42.923
09/2021;MRS;Contêiner Vazio de 40 Pés;Jundiaí;SP;Conceiçãozinha;SP;286;39.199
09/2021;MRS;Contêiner Vazio de 40 Pés;Manoel Feio;SP;Arará;RJ;34;15.439
09/2021;MRS;Contêiner Vazio de 40 Pés;Nova Granja;MG;Brisamar;RJ;20;12.342
09/2021;MRS;Contêiner Vazio de 40 Pés;Parque Industrial;MG;Arará;RJ;14;8.145
09/2021;MRS;Coque;Baia Sepetiba;RJ;Volta Redonda;RJ;109.382;13.016.020
09/2021;MRS;Coque;Curuputuba;SP;Ouro Branco;MG;19.785;11.907.068
09/2021;MRS;Coque;Curuputuba;SP;Prudente de Morais;MG;21.961;18.643.417
09/2021;MRS;Demais Produtos;Suzano Novo;SP;Dr. Joaquim Murtinho;MG;2.423;1.539.566
09/2021;MRS;Escória;Siderúrgica do Atlântico;RJ;Curuputuba;SP;5.265;1.598.111
09/2021;MRS;Escória;Siderúrgica do Atlântico;RJ;São Bento;SP;10.494;4.396.419
09/2021;MRS;Farelo de Soja;Pederneiras;SP;Santos;SP;12.097;6.303.335
09/2021;MRS;Ferro Gusa;Prudente de Morais;MG;Arará;RJ;33.369;22.936.077
09/2021;MRS;Ferro Gusa;Prudente de Morais;MG;Itaguai;RJ;903;600.206
09/2021;MRS;Ferro Gusa;São Bento;SP;Arará;RJ;7.726;3.350.094
09/2021;MRS;Ferro Gusa;Sarzedo Novo;MG;Arará;RJ;57.532;31.681.651
09/2021;MRS;Ferro Gusa;Sarzedo Novo;MG;Itaguai;RJ;7.041;3.717.732
09/2021;MRS;Ferro Gusa;Sarzedo Novo;MG;Volta Redonda;RJ;3.000;1.218.048
09/2021;MRS;Minério de Ferro;Baia Sepetiba;RJ;Volta Redonda;RJ;100.369;11.943.509
09/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Baia Sepetiba;RJ;169.401;86.687.064
09/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Brisamar;RJ;142.241;72.077.354
09/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Guaiba;RJ;180.266;96.234.463
09/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Porto Sudeste;RJ;98.684;50.301.898
09/2021;MRS;Minério de Ferro;Carlos Newlands;MG;Siderúrgica do Atlântico;RJ;26.985;14.105.788
09/2021;MRS;Minério de Ferro;Casa de Pedra;MG;Baia Sepetiba;RJ;1.244.549;548.984.253
09/2021;MRS;Minério de Ferro;Casa de Pedra;MG;Volta Redonda;RJ;396.334;127.665.126
09/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Baia Sepetiba;RJ;13.197;5.590.051
09/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Dias Tavares;MG;13.758;7.240.849
09/2021;MRS;Minério de Ferro;Cel. João Carlos Guedes;MG;Volta Redonda;RJ;43.782;13.335.515
09/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Baia Sepetiba;RJ;100.408;45.787.955
09/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Brisamar;RJ;119.257;53.787.172
09/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Guaiba;RJ;114.329;54.665.153
09/2021;MRS;Minério de Ferro;Dr. Joaquim Murtinho;MG;Porto Sudeste;RJ;56.105;25.472.735
09/2021;MRS;Minério de Ferro;Itutinga;MG;Baia Sepetiba;RJ;13.566;4.419.450
09/2021;MRS;Minério de Ferro;Itutinga;MG;Porto Sudeste;RJ;13.366;4.327.563
09/2021;MRS;Minério de Ferro;Itutinga;MG;Siderúrgica do Atlântico;RJ;66.347;22.343.944
09/2021;MRS;Minério de Ferro;Olhos D Água;MG;Guaiba;RJ;544.296;311.939.847
09/2021;MRS;Minério de Ferro;Olhos D Água;MG;Siderúrgica do Atlântico;RJ;15.202;8.543.326
09/2021;MRS;Minério de Ferro;Otavio Dapieve;MG;Baia Sepetiba;RJ;1.737.343;841.878.196
09/2021;MRS;Minério de Ferro;Otavio Dapieve;MG;Guaiba;RJ;823.036;417.030.695
09/2021;MRS;Minério de Ferro;Otavio Dapieve;MG;Siderúrgica do Atlântico;RJ;121.019;59.974.353
09/2021;MRS;Minério de Ferro;Otavio Dapieve;MG;Volta Redonda;RJ;26.038;9.519.024
09/2021;MRS;Minério de Ferro;Ouro Branco;MG;Guaiba;RJ;82.316;40.146.665
09/2021;MRS;Minério de Ferro;Pires;MG;Baia Sepetiba;RJ;989.032;448.440.954
09/2021;MRS;Minério de Ferro;Pires;MG;Guaiba;RJ;582.136;276.825.460
09/2021;MRS;Minério de Ferro;Pires;MG;Siderúrgica do Atlântico;RJ;247.783;115.073.894
09/2021;MRS;Minério de Ferro;Pires;MG;Volta Redonda;RJ;8.841;2.956.589
09/2021;MRS;Minério de Ferro;Sarzedo;MG;Baia Sepetiba;RJ;117.893;62.295.721
09/2021;MRS;Minério de Ferro;Sarzedo;MG;Brisamar;RJ;63.747;33.365.752
09/2021;MRS;Minério de Ferro;Sarzedo;MG;Guaiba;RJ;116.609;64.196.636
09/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Baia Sepetiba;RJ;82.832;43.487.793
09/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Brisamar;RJ;95.517;49.669.986
09/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Guaiba;RJ;126.443;69.181.011
09/2021;MRS;Minério de Ferro;Sarzedo Novo;MG;Porto Sudeste;RJ;660.995;345.708.315
09/2021;MRS;Minério de Ferro;Suzano Novo;SP;Siderúrgica do Atlântico;RJ;78.850;35.606.294
09/2021;MRS;Minério de Ferro;Viga;MG;Guaiba;RJ;391.295;179.601.274
09/2021;MRS;Minério de Ferro;Viga;MG;Ouro Branco;MG;27.187;780.865
09/2021;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Itaguai;RJ;Pires;MG;33.245;15.173.483
09/2021;MRS;Minério de Ferro Especial - MRS distancia menor 100 km;Otavio Dapieve;MG;Ouro Branco;MG;25.840;2.530.640
09/2021;MRS;Óleo Diesel;Embiruçu;MG;Cel. João Carlos Guedes;MG;3.752;544.208
09/2021;MRS;Outras - Carga Geral Não Conteinerizada;Brisamar;RJ;Volta Redonda;RJ;480;54.718
09/2021;MRS;Outros Graneis Minerais;Arará;RJ;Dias Tavares;MG;9.111;2.673.850
09/2021;MRS;Outros Graneis Minerais;Arará;RJ;Terminal Paraibuna de Metais;MG;11.408;3.357.214
09/2021;MRS;Outros Graneis Minerais;Dias Tavares;MG;Prudente de Morais;MG;9.570;4.341.736
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Barbará;RJ;Manoel Feio;SP;60;18.259
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Eldorado;MG;Floriano;RJ;220;97.342
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Eldorado;MG;Usiminas;SP;5.713;3.525.789
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;Boa Vista Velha;SP;10.312;8.158.235
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Lafaiete Bandeira;MG;São Caetano do Sul;SP;210;143.875
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Manoel Feio;SP;Barbará;RJ;70;21.302
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Ipiranga;SP;1.581;1.056.334
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Itaguai;RJ;2.108;987.796
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Parque Industrial;MG;9.150;1.470.533
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;Roseira;SP;2.060;1.003.121
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Bento;SP;24.805;15.189.291
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Ouro Branco;MG;São Caetano do Sul;SP;2.878;1.934.974
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Parque Industrial;MG;Boa Vista Velha;SP;8.854;7.693.178
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Barbará;RJ;3.181;1.156.557
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Floriano;RJ;334;113.955
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Ipiranga;SP;3.569;187.917
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;São Caetano do Sul;SP;527;25.540
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Piaçaguera;SP;Utinga;SP;22.068;989.948
09/2021;MRS;Prd. Siderúrgicos - Bobina - BF;Volta Redonda;RJ;Ipiranga;SP;70;24.132
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Brisamar;RJ;Volta Redonda;RJ;21.711;2.474.967
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Eldorado;MG;Ipiranga;SP;2.183;1.658.387
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Eldorado;MG;Manoel Feio;SP;373;270.194
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Floriano;RJ;Brisamar;RJ;10.019;1.417.918
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Barbará;RJ;2.288;810.542
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Cruzeiro;SP;1.752;777.350
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Ipiranga;SP;4.224;2.876.248
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Manoel Feio;SP;5.823;3.759.497
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Lafaiete Bandeira;MG;Usiminas;SP;223;120.062
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Nova Granja;MG;Barbará;RJ;1.245;620.006
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Barbará;RJ;1.581;683.008
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Parque Industrial;MG;Cruzeiro;SP;2.889;1.506.457
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Cruzeiro;SP;330;121.149
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Ipiranga;SP;582;30.644
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Piaçaguera;SP;Usiminas;SP;2.142;356.634
09/2021;MRS;Prd. Siderúrgicos - Bobina - BQ;Volta Redonda;RJ;Brisamar;RJ;38.380;4.375.166
09/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Arará;RJ;Manoel Feio;SP;5.771;2.620.651
09/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Cruzeiro;SP;Ouro Branco;MG;204;109.301
09/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Caçapava;SP;723;456.675
09/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Eldorado;MG;4.024;1.404.923
09/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Dias Tavares;MG;Parque Industrial;MG;50;17.406
09/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Itaguai;RJ;São Bento;SP;2.342;962.435
09/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Caçapava;SP;13.114;7.038.441
09/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Itaguai;RJ;4.030;1.888.433
09/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;Pinheirinho;SP;1.992;1.246.533
09/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Ouro Branco;MG;São Bento;SP;423;259.023
09/2021;MRS;Prd. Siderúrgicos - Fio Máquina;Saudade;RJ;Dias Tavares;MG;360;83.992
09/2021;MRS;Prd. Siderúrgicos - Outros;Barbará;RJ;Brisamar;RJ;6.649;792.048
09/2021;MRS;Prd. Siderúrgicos - Outros;Dias Tavares;MG;Parque Industrial;MG;1.527;531.603
09/2021;MRS;Prd. Siderúrgicos - Outros;Floriano;RJ;Manoel Feio;SP;240;67.660
09/2021;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Arará;RJ;1.496;157.575
09/2021;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Caçapava;SP;4.598;1.541.754
09/2021;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Parque Industrial;MG;428;264.908
09/2021;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;Pinheirinho;SP;869;368.775
09/2021;MRS;Prd. Siderúrgicos - Outros;Itaguai;RJ;São Bento;SP;1.022;419.986
09/2021;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Curuputuba;SP;2.833;1.444.048
09/2021;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Manoel Feio;SP;14.564;9.402.940
09/2021;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Piaçaguera;SP;1.985;1.404.165
09/2021;MRS;Prd. Siderúrgicos - Outros;Lafaiete Bandeira;MG;Utinga;SP;12.415;8.550.507
09/2021;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Mogi das Cruzes;SP;2.182;50.297
09/2021;MRS;Prd. Siderúrgicos - Outros;Manoel Feio;SP;Volta Redonda;RJ;180;55.699
09/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Caçapava;SP;5.527;2.966.407
09/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Ipiranga;SP;1.392;930.055
09/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Itutinga;MG;6.369;890.513
09/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Manoel Feio;SP;9.585;6.065.790
09/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;Parque Industrial;MG;6.651;1.068.908
09/2021;MRS;Prd. Siderúrgicos - Outros;Ouro Branco;MG;São Caetano do Sul;SP;979;658.214
09/2021;MRS;Prd. Siderúrgicos - Outros;Piaçaguera;SP;Manoel Feio;SP;4.505;278.224
09/2021;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;Brisamar;RJ;7;2.820
09/2021;MRS;Prd. Siderúrgicos - Outros;São Bento;SP;Lafaiete Bandeira;MG;3.240;2.365.268
09/2021;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Eldorado;MG;1.080;460.661
09/2021;MRS;Prd. Siderúrgicos - Outros;Saudade;RJ;Pinheirinho;SP;432;125.613
09/2021;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Lafaiete Bandeira;MG;1.126;551.043
09/2021;MRS;Prd. Siderúrgicos - Outros;Siderúrgica do Atlântico;RJ;Piaçaguera;SP;97.446;48.839.837
09/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Arará;RJ;138;19.963
09/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Barbará;RJ;3.936;20.179
09/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Brisamar;RJ;941;107.270
09/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Cruzeiro;SP;3.089;332.092
09/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Eldorado;MG;564;321.958
09/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Floriano;RJ;180;4.954
09/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Manoel Feio;SP;49.671;15.370.392
09/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;Mogi das Cruzes;SP;4.639;1.542.444
09/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Bento;SP;19.120;5.524.724
09/2021;MRS;Prd. Siderúrgicos - Outros;Volta Redonda;RJ;São Caetano do Sul;SP;589;205.522
09/2021;MRS;Prd. Siderúrgicos - Placa;Arará;RJ;Curuputuba;SP;1.027;326.793
09/2021;MRS;Prd. Siderúrgicos - Placa;Barreiro;MG;Cel. João Carlos Guedes;MG;521;66.880
09/2021;MRS;Prd. Siderúrgicos - Placa;Brisamar;RJ;Volta Redonda;RJ;23.656;2.696.688
09/2021;MRS;Prd. Siderúrgicos - Placa;Caçapava;SP;Itaguai;RJ;4.492;1.506.212
09/2021;MRS;Prd. Siderúrgicos - Placa;Cel. João Carlos Guedes;MG;Barreiro;MG;14.327;1.839.156
09/2021;MRS;Prd. Siderúrgicos - Placa;Dias Tavares;MG;Parque Industrial;MG;3.364;1.171.129
09/2021;MRS;Prd. Siderúrgicos - Placa;Eldorado;MG;Itaguai;RJ;4.096;2.294.308
09/2021;MRS;Prd. Siderúrgicos - Placa;Lafaiete Bandeira;MG;São Caetano do Sul;SP;287;196.629
09/2021;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Caçapava;SP;16.157;8.671.653
09/2021;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Itaguai;RJ;17.226;8.072.000
09/2021;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Parque Industrial;MG;952;152.999
09/2021;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Piaçaguera;SP;1.365;944.727
09/2021;MRS;Prd. Siderúrgicos - Placa;Ouro Branco;MG;Roseira;SP;6.587;3.207.552
09/2021;MRS;Prd. Siderúrgicos - Placa;Parque Industrial;MG;Itaguai;RJ;930;519.994
09/2021;MRS;Prd. Siderúrgicos - Placa;Parque Industrial;MG;Piaçaguera;SP;5.009;3.920.283
09/2021;MRS;Prd. Siderúrgicos - Placa;Pedrasil;SP;Arará;RJ;907;283.198
09/2021;MRS;Prd. Siderúrgicos - Placa;Siderúrgica do Atlântico;RJ;Eldorado;MG;1.924;1.208.164
09/2021;MRS;Prd. Siderúrgicos - Placa;Volta Redonda;RJ;Brisamar;RJ;21.198;2.416.487
09/2021;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Arará;RJ;5.700;3.292.445
09/2021;MRS;Prd. Siderúrgicos - Tubos;Barreiro;MG;Manoel Feio;SP;940;676.050
09/2021;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Arará;RJ;10.789;4.846.979
09/2021;MRS;Prd. Siderúrgicos - Tubos;Cel. João Carlos Guedes;MG;Barreiro;MG;776;99.615
09/2021;MRS;Prd. Siderúrgicos - Vergalhões;Dias Tavares;MG;Manoel Feio;SP;1.277;917.283
09/2021;MRS;Prd. Siderúrgicos - Vergalhões;Itaguai;RJ;Caçapava;SP;2.049;687.050
09/2021;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Eldorado;MG;3.727;2.127.550
09/2021;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;Manoel Feio;SP;9.816;3.037.502
09/2021;MRS;Prd. Siderúrgicos - Vergalhões;Volta Redonda;RJ;São Bento;SP;4.919;1.421.345
09/2021;MRS;Veículos;Hortolândia;SP;Lapa;SP;103;11.822
09/2021;RMC;Farelo de Soja;Rio Verde;GO;Santos;SP;49.661;60.214.309
09/2021;RMC;Farelo de Soja;São Simão;GO;Santos;SP;718;710.292
09/2021;RMC;Grãos - Milho;Rio Verde;GO;Conceiçãozinha;SP;37.244;45.406.759
09/2021;RMC;Grãos - Milho;Rio Verde;GO;Estação TUF;SP;16.683;20.086.831
09/2021;RMC;Grãos - Milho;Rio Verde;GO;Santos;SP;101.610;123.202.822
09/2021;RMC;Grãos - Milho;São Simão;GO;Conceiçãozinha;SP;10.771;10.727.149
09/2021;RMC;Grãos - Milho;São Simão;GO;Santos;SP;55.367;54.772.680
09/2021;RMC;Soja;São Simão;GO;Conceiçãozinha;SP;38.580;38.422.939
09/2021;RMN;Açúcar;Chapadao do Sul;MS;Santos;SP;31.171;37.198.536
09/2021;RMN;Álcool;Chapadao do Sul;MS;Replan;SP;56.599;53.289.108
09/2021;RMN;Álcool;Rondonópolis;MT;Replan;SP;59.859;83.238.951
09/2021;RMN;Álcool;T. Olacyr F. Morais;MS;Replan;SP;6.505;6.851.443
09/2021;RMN;Celulose;Aparecida do Taboado;MS;Barnabé;SP;183.894;170.448.038
09/2021;RMN;Contêiner cheio 53 pés;Rondonópolis;MT;Boa Vista Nova;SP;116;159.387
09/2021;RMN;Contêiner Cheio de 20 Pés;Rondonópolis;MT;Boa Vista Velha;SP;565;773.407
09/2021;RMN;Contêiner Cheio de 20 Pés;Rondonópolis;MT;Cubatão;SP;5.020;8.172.976
09/2021;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;41.594;56.936.484
09/2021;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Cubatão;SP;57.339;93.352.650
09/2021;RMN;Contêiner Cheio de 40 Pés;Rondonópolis;MT;Tutóia;SP;11.477;13.384.661
09/2021;RMN;Contêiner Vazio de 20 Pés;Rondonópolis;MT;Cubatão;SP;4;6.512
09/2021;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Nova;SP;23;31.513
09/2021;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Boa Vista Velha;SP;7;9.582
09/2021;RMN;Contêiner Vazio de 40 Pés;Rondonópolis;MT;Cubatão;SP;45;73.413
09/2021;RMN;Farelo de Soja;Alto Araguaia;MT;Santos;SP;72.795;101.898.877
09/2021;RMN;Farelo de Soja;Rondonópolis;MT;Conceiçãozinha;SP;105.443;173.766.043
09/2021;RMN;Farelo de Soja;Rondonópolis;MT;Santos;SP;150.186;246.361.705
09/2021;RMN;Grãos - Milho;Chapadao do Sul;MS;Conceiçãozinha;SP;2.314;2.772.731
09/2021;RMN;Grãos - Milho;Chapadao do Sul;MS;Santos;SP;20.733;24.705.005
09/2021;RMN;Grãos - Milho;Rondonópolis;MT;Conceiçãozinha;SP;257.326;423.899.539
09/2021;RMN;Grãos - Milho;Rondonópolis;MT;Estação TUF;SP;65.822;107.666.425
09/2021;RMN;Grãos - Milho;Rondonópolis;MT;Santos;SP;273.955;449.502.878
09/2021;RMN;Óleo Diesel;Rondonópolis;MT;Replan;SP;5.303;7.375.035
09/2021;RMN;Óleo Diesel;T. Olacyr F. Morais;MS;Rondonópolis;MT;104;35.468
09/2021;RMN;Soja;Itiquira;MT;Conceiçãozinha;SP;9.936;15.115.030
09/2021;RMN;Soja;Rondonópolis;MT;Conceiçãozinha;SP;29.475;48.545.145
09/2021;RMN;Soja;Rondonópolis;MT;Santos;SP;38.435;63.050.854
09/2021;RMO;Celulose;Jupia;MS;Barnabé;SP;24.460;21.909.580
09/2021;RMO;Manganês;Urucum;MS;Ladário;MS;16.206;440.122
09/2021;RMO;Minério de Ferro;Antônio Maria Coelho;MS;Porto Esperança;MS;151.186;7.026.369
09/2021;RMP;Açúcar;Boa Vista Nova;SP;Santos;SP;2.209;598.584
09/2021;RMP;Açúcar;Boa Vista Velha;SP;Santos;SP;45.856;12.448.434
09/2021;RMP;Açúcar;Fernandopolis;SP;Conceiçãozinha;SP;15.559;12.646.680
09/2021;RMP;Açúcar;Fernandopolis;SP;Santos;SP;106.601;86.372.288
09/2021;RMP;Açúcar;Itirapina;SP;Santos;SP;7.779;3.055.808
09/2021;RMP;Açúcar;Pradopolis;SP;Conceiçãozinha;SP;14.331;7.826.587
09/2021;RMP;Açúcar;Pradopolis;SP;Santos;SP;148.001;79.841.644
09/2021;RMP;Açúcar;Rio Preto Paulista;SP;Santos;SP;34.572;23.225.407
09/2021;RMP;Açúcar;Votuporanga;SP;Conceiçãozinha;SP;7.451;5.782.534
09/2021;RMP;Açúcar;Votuporanga;SP;Santos;SP;69.056;53.486.633
09/2021;RMP;Adubo Orgânico a Granel;Conceiçãozinha;SP;Rondonópolis;MT;29.678;48.994.136
09/2021;RMP;Adubo Orgânico a Granel;Cubatão;SP;Rondonópolis;MT;22.233;36.242.573
09/2021;RMP;Adubo Orgânico a Granel;Estação TUF;SP;Rondonópolis;MT;29.871;48.860.621
09/2021;RMP;Cloreto de Potássio;Conceiçãozinha;SP;Rondonópolis;MT;61.303;100.966.780
09/2021;RMP;Contêiner Cheio de 20 Pés;Cubatão;SP;Rondonópolis;MT;45;73.263
09/2021;RMP;Contêiner Cheio de 40 Pés;Boa Vista Nova;SP;Rondonópolis;MT;114;156.208
09/2021;RMP;Contêiner Cheio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;19.456;26.632.595
09/2021;RMP;Contêiner Cheio de 40 Pés;Cubatão;SP;Rondonópolis;MT;2.786;4.535.838
09/2021;RMP;Contêiner vazio 53 pés;Boa Vista Nova;SP;Rondonópolis;MT;44;60.457
09/2021;RMP;Contêiner Vazio de 20 Pés;Cubatão;SP;Rondonópolis;MT;386;629.728
09/2021;RMP;Contêiner Vazio de 40 Pés;Boa Vista Velha;SP;Rondonópolis;MT;2.981;4.080.580
09/2021;RMP;Contêiner Vazio de 40 Pés;Cubatão;SP;Rondonópolis;MT;8.018;13.080.725
09/2021;RMP;Contêiner Vazio de 40 Pés;Tutóia;SP;Rondonópolis;MT;1.404;1.634.847
09/2021;RMP;Fosfato;Conceiçãozinha;SP;Rondonópolis;MT;19.504;32.198.390
09/2021;RMP;Gasolina;Replan;SP;Rio Preto Paulista;SP;3.020;1.278.921
09/2021;RMP;Gasolina;Replan;SP;Rondonópolis;MT;11.875;16.491.717
09/2021;RMP;Gasolina;Replan;SP;T. Olacyr F. Morais;MS;1.055;1.114.707
09/2021;RMP;Óleo Diesel;Replan;SP;Rio Preto Paulista;SP;6.790;2.875.800
09/2021;RMP;Óleo Diesel;Replan;SP;Rondonópolis;MT;84.808;117.921.583
09/2021;RMP;Óleo Diesel;Replan;SP;T. Olacyr F. Morais;MS;8.623;9.111.017
